152631,内蒙古察哈尔右翼中旗
152632,内蒙古察哈尔右翼后旗
152633,内蒙古达尔罕茂明安联合旗
152634,内蒙古四子王旗
1527,内蒙古伊克昭盟
152701,内蒙古东胜市
152721,内蒙古东胜县
152722,内蒙古达拉特旗
152723,内蒙古准格尔旗
152724,内蒙古鄂托克前旗
152725,内蒙古鄂托克旗
152726,内蒙古杭锦旗　
152727,内蒙古乌审旗
152728,内蒙古伊金霍洛旗
1528,内蒙古巴彦淖尔盟
152801,内蒙古临河市
152821,内蒙古临河县
152822,内蒙古五原县
152823,内蒙古磴口县
152824,内蒙古乌拉特前旗
152825,内蒙古乌拉特中旗
152826,内蒙古乌拉特后旗
152827,内蒙古杭锦后旗
1529,内蒙古阿拉善盟
152921,内蒙古阿拉善左旗
152922,内蒙古阿拉善右旗
152923,内蒙古额济纳旗
21,辽宁省
2101,辽宁省沈阳市
210101,辽宁省沈阳市市辖区
210102,辽宁省沈阳市和平区
210103,辽宁省沈阳市沈河区
210104,辽宁省沈阳市大东区
210105,辽宁省沈阳市皇姑区
210106,辽宁省沈阳市铁西区
210111,辽宁省沈阳市苏家屯区
210112,辽宁省沈阳市东陵区
210113,辽宁省沈阳市沈北新区(新城子区)
210114,辽宁省沈阳市于洪区
210120,辽宁省沈阳市市区
210121,辽宁省新民县
210122,辽宁省辽中县
210123,辽宁省康平县
210124,辽宁省法库县
210181,辽宁省新民市
2102,辽宁省大连市
210201,辽宁省大连市市辖区
210202,辽宁省大连市中山区
210203,辽宁省大连市西岗区
210204,辽宁省大连市沙河口区
210211,辽宁省大连市甘井子区
210212,辽宁省大连市旅顺口区
210213,辽宁省大连市金州区
210219,辽宁省瓦房店市
210220,辽宁省大连市市区
210221,辽宁省金县
210222,辽宁省新金县
210223,辽宁省复县
210224,辽宁省长海县
210225,辽宁省庄河县
210281,辽宁省瓦房店市
210282,辽宁省普兰店市
210283,辽宁省庄河市
2103,辽宁省鞍山市
210301,辽宁省鞍山市市辖区
210302,辽宁省鞍山市铁东区
210303,辽宁省鞍山市铁西区
210304,辽宁省鞍山市立山区
210311,辽宁省鞍山市千山区(旧堡区)
210319,辽宁省鞍山市开发区
210321,辽宁省台安县
210323,辽宁省岫岩满族自治县
210381,辽宁省海城市
2104,辽宁省抚顺市
210401,辽宁省抚顺市市辖区
210402,辽宁省抚顺市新抚区
210403,辽宁省抚顺市东洲区(露天区)
210404,辽宁省抚顺市望花区
210411,辽宁省抚顺市顺城区
210421,辽宁省抚顺县
210422,辽宁省新宾满族自治县
210423,辽宁省清原满族自治县
2105,辽宁省本溪市
210501,辽宁省本溪市市辖区
210502,辽宁省本溪市平山区
210503,辽宁省本溪市溪湖区
210504,辽宁省本溪市明山区
210505,辽宁省本溪市南芬区
210511,辽宁省本溪市南芬区
210521,辽宁省本溪满族自治县
210522,辽宁省桓仁满族自治县
2106,辽宁省丹东市
210601,辽宁省丹东市市辖区
210602,辽宁省丹东市元宝区
210603,辽宁省丹东市振兴区
210604,辽宁省丹东市振安区
210620,辽宁省丹东市市区
210621,辽宁省凤城满族自治县
210622,辽宁省岫岩满族自治县
210623,辽宁省东沟县
210624,辽宁省宽甸满族自治县
210681,辽宁省东港市
210682,辽宁省凤城市
2107,辽宁省锦州市
210701,辽宁省锦州市市辖区
210702,辽宁省锦州市古塔区
210703,辽宁省锦州市凌河区
210704,辽宁省锦州市南票区
210705,辽宁省锦州市葫芦岛区
210711,辽宁省锦州市太和区
210719,辽宁省锦西市
210720,辽宁省锦州市市区
